CNPJ;RazaoSocial;Trimestre;Ano;ValorDespesas
344486;OPERADORA_NAO_IDENTIFICADA;4;2024;24951414.08
366561;OPERADORA_NAO_IDENTIFICADA;4;2024;2632649279.49
362140;OPERADORA_NAO_IDENTIFICADA;4;2024;2041659367.44
368148;OPERADORA_NAO_IDENTIFICADA;4;2024;756345384.71
365238;OPERADORA_NAO_IDENTIFICADA;4;2024;641121742.33
424048;OPERADORA_NAO_IDENTIFICADA;4;2024;9067561.04
315796;OPERADORA_NAO_IDENTIFICADA;4;2024;4755144361.48
354562;OPERADORA_NAO_IDENTIFICADA;4;2024;3310560181.73
409791;OPERADORA_NAO_IDENTIFICADA;4;2024;83059545.98
414581;OPERADORA_NAO_IDENTIFICADA;4;2024;1505890403.21
359394;OPERADORA_NAO_IDENTIFICADA;4;2024;12148223.48
355721;OPERADORA_NAO_IDENTIFICADA;4;2024;8283282570.73
406121;OPERADORA_NAO_IDENTIFICADA;4;2024;46873476.16
412295;OPERADORA_NAO_IDENTIFICADA;4;2024;509787528.20
344451;OPERADORA_NAO_IDENTIFICADA;4;2024;296966583.55
305227;OPERADORA_NAO_IDENTIFICADA;4;2024;1007989711.20
422681;OPERADORA_NAO_IDENTIFICADA;4;2024;864155681.94
329967;OPERADORA_NAO_IDENTIFICADA;4;2024;5088730.56
362832;OPERADORA_NAO_IDENTIFICADA;4;2024;410333022.58
341894;OPERADORA_NAO_IDENTIFICADA;4;2024;15769066.31
420841;OPERADORA_NAO_IDENTIFICADA;4;2024;52486340.09
319384;OPERADORA_NAO_IDENTIFICADA;4;2024;1658105773.31
313475;OPERADORA_NAO_IDENTIFICADA;4;2024;163786605.68
311847;OPERADORA_NAO_IDENTIFICADA;4;2024;3190690643.33
423017;OPERADORA_NAO_IDENTIFICADA;4;2024;217441.44
418994;OPERADORA_NAO_IDENTIFICADA;4;2024;15374405.52
416584;OPERADORA_NAO_IDENTIFICADA;4;2024;375129699.94
419737;OPERADORA_NAO_IDENTIFICADA;4;2024;64262.32
418587;OPERADORA_NAO_IDENTIFICADA;4;2024;558476859.71
417998;OPERADORA_NAO_IDENTIFICADA;4;2024;66688060.72
344362;OPERADORA_NAO_IDENTIFICADA;4;2024;1836931550.51
422835;OPERADORA_NAO_IDENTIFICADA;4;2024;159967267.92
313211;OPERADORA_NAO_IDENTIFICADA;4;2024;1441201894.31
419583;OPERADORA_NAO_IDENTIFICADA;4;2024;25711908.87
417173;OPERADORA_NAO_IDENTIFICADA;4;2024;7980229921.39
356476;OPERADORA_NAO_IDENTIFICADA;4;2024;1168750498.83
314099;OPERADORA_NAO_IDENTIFICADA;4;2024;2058799923.67
304395;OPERADORA_NAO_IDENTIFICADA;4;2024;1102539090.89
355097;OPERADORA_NAO_IDENTIFICADA;4;2024;8532582784.44
346926;OPERADORA_NAO_IDENTIFICADA;4;2024;11306610166.45
402516;OPERADORA_NAO_IDENTIFICADA;4;2024;13224709.60
306398;OPERADORA_NAO_IDENTIFICADA;4;2024;5866940502.90
423751;OPERADORA_NAO_IDENTIFICADA;4;2024;1357653.44
327328;OPERADORA_NAO_IDENTIFICADA;4;2024;30082594.00
342955;OPERADORA_NAO_IDENTIFICADA;4;2024;78580463.42
424111;OPERADORA_NAO_IDENTIFICADA;4;2024;8
423424;OPERADORA_NAO_IDENTIFICADA;4;2024;859018.48
320897;OPERADORA_NAO_IDENTIFICADA;4;2024;867115763.86
311375;OPERADORA_NAO_IDENTIFICADA;4;2024;2374117067.67
354627;OPERADORA_NAO_IDENTIFICADA;4;2024;4674490704.27
318388;OPERADORA_NAO_IDENTIFICADA;4;2024;1269939799.02
417297;OPERADORA_NAO_IDENTIFICADA;4;2024;1034684105.66
379956;OPERADORA_NAO_IDENTIFICADA;4;2024;21984455801.00
371564;OPERADORA_NAO_IDENTIFICADA;4;2024;367840007.57
320862;OPERADORA_NAO_IDENTIFICADA;4;2024;1194136418.34
309524;OPERADORA_NAO_IDENTIFICADA;4;2024;351891991.81
424013;OPERADORA_NAO_IDENTIFICADA;4;2024;1030262.72
368555;OPERADORA_NAO_IDENTIFICADA;4;2024;391684501.58
421685;OPERADORA_NAO_IDENTIFICADA;4;2024;0.08
301728;OPERADORA_NAO_IDENTIFICADA;4;2024;599772312.85
340952;OPERADORA_NAO_IDENTIFICADA;4;2024;4055137813.04
367966;OPERADORA_NAO_IDENTIFICADA;4;2024;18221889.06
367613;OPERADORA_NAO_IDENTIFICADA;4;2024;146570814.48
310522;OPERADORA_NAO_IDENTIFICADA;4;2024;1852125075.91
345741;OPERADORA_NAO_IDENTIFICADA;4;2024;997640792.26
404241;OPERADORA_NAO_IDENTIFICADA;4;2024;112825871.50
382639;OPERADORA_NAO_IDENTIFICADA;4;2024;50005526.14
423106;OPERADORA_NAO_IDENTIFICADA;4;2024;32
305421;OPERADORA_NAO_IDENTIFICADA;4;2024;56910303.20
352152;OPERADORA_NAO_IDENTIFICADA;4;2024;33239072.16
421421;OPERADORA_NAO_IDENTIFICADA;4;2024;2133622462.48
419079;OPERADORA_NAO_IDENTIFICADA;4;2024;44489441.76
412759;OPERADORA_NAO_IDENTIFICADA;4;2024;313344195.15
309087;OPERADORA_NAO_IDENTIFICADA;4;2024;805548172.77
414352;OPERADORA_NAO_IDENTIFICADA;4;2024;1422054877.49
421928;OPERADORA_NAO_IDENTIFICADA;4;2024;2953599543.82
324361;OPERADORA_NAO_IDENTIFICADA;4;2024;2984657398.76
345776;OPERADORA_NAO_IDENTIFICADA;4;2024;647055742.75
356123;OPERADORA_NAO_IDENTIFICADA;4;2024;2071553695.33
310239;OPERADORA_NAO_IDENTIFICADA;4;2024;300726847.40
395480;OPERADORA_NAO_IDENTIFICADA;4;2024;1189445086.69
365645;OPERADORA_NAO_IDENTIFICADA;4;2024;10537876.92
418323;OPERADORA_NAO_IDENTIFICADA;4;2024;6244798.08
334154;OPERADORA_NAO_IDENTIFICADA;4;2024;982635142.41
323080;OPERADORA_NAO_IDENTIFICADA;4;2024;38740151103.19
314251;OPERADORA_NAO_IDENTIFICADA;4;2024;648365766.85
311618;OPERADORA_NAO_IDENTIFICADA;4;2024;1598868347.77
344397;OPERADORA_NAO_IDENTIFICADA;4;2024;4115638770.75
350630;OPERADORA_NAO_IDENTIFICADA;4;2024;40245891.37
378216;OPERADORA_NAO_IDENTIFICADA;4;2024;589885810.43
422193;OPERADORA_NAO_IDENTIFICADA;4;2024;30093935.52
318035;OPERADORA_NAO_IDENTIFICADA;4;2024;578194118.60
302627;OPERADORA_NAO_IDENTIFICADA;4;2024;351312712.30
417050;OPERADORA_NAO_IDENTIFICADA;4;2024;497556226.88
423475;OPERADORA_NAO_IDENTIFICADA;4;2024;904156896.24
415243;OPERADORA_NAO_IDENTIFICADA;4;2024;78359092.41
416525;OPERADORA_NAO_IDENTIFICADA;4;2024;186999325.91
421731;OPERADORA_NAO_IDENTIFICADA;4;2024;874483471.78
324523;OPERADORA_NAO_IDENTIFICADA;4;2024;18325507.28
407011;OPERADORA_NAO_IDENTIFICADA;4;2024;1209530319.01
422347;OPERADORA_NAO_IDENTIFICADA;4;2024;8
416371;OPERADORA_NAO_IDENTIFICADA;4;2024;21683285.84
380661;OPERADORA_NAO_IDENTIFICADA;4;2024;3280980784.67
357391;OPERADORA_NAO_IDENTIFICADA;4;2024;19327492953.78
359122;OPERADORA_NAO_IDENTIFICADA;4;2024;940249165.94
415944;OPERADORA_NAO_IDENTIFICADA;4;2024;4560112.12
420000;OPERADORA_NAO_IDENTIFICADA;4;2024;618401507.19
304883;OPERADORA_NAO_IDENTIFICADA;4;2024;2418240593.41
318299;OPERADORA_NAO_IDENTIFICADA;4;2024;4917254280.05
421766;OPERADORA_NAO_IDENTIFICADA;4;2024;530435515.43
416789;OPERADORA_NAO_IDENTIFICADA;4;2024;90008291.92
330116;OPERADORA_NAO_IDENTIFICADA;4;2024;2432492349.07
412252;OPERADORA_NAO_IDENTIFICADA;4;2024;274024939.11
423629;OPERADORA_NAO_IDENTIFICADA;4;2024;115452428.16
419516;OPERADORA_NAO_IDENTIFICADA;4;2024;501276776.17
406945;OPERADORA_NAO_IDENTIFICADA;4;2024;458163846.83
422291;OPERADORA_NAO_IDENTIFICADA;4;2024;26039033.84
386219;OPERADORA_NAO_IDENTIFICADA;4;2024;5556216.88
333239;OPERADORA_NAO_IDENTIFICADA;4;2024;240
327417;OPERADORA_NAO_IDENTIFICADA;4;2024;2391490365.26
348295;OPERADORA_NAO_IDENTIFICADA;4;2024;11055737118.04
419265;OPERADORA_NAO_IDENTIFICADA;4;2024;13140594.56
418706;OPERADORA_NAO_IDENTIFICADA;4;2024;2345638.33
361941;OPERADORA_NAO_IDENTIFICADA;4;2024;963910317.93
415014;OPERADORA_NAO_IDENTIFICADA;4;2024;893812605.74
328073;OPERADORA_NAO_IDENTIFICADA;4;2024;492942403.50
401871;OPERADORA_NAO_IDENTIFICADA;4;2024;11641641.28
311057;OPERADORA_NAO_IDENTIFICADA;4;2024;66959789.96
329355;OPERADORA_NAO_IDENTIFICADA;4;2024;658098321.86
312851;OPERADORA_NAO_IDENTIFICADA;4;2024;8370467714.15
422576;OPERADORA_NAO_IDENTIFICADA;4;2024;5016430.80
346004;OPERADORA_NAO_IDENTIFICADA;4;2024;249642009.65
424021;OPERADORA_NAO_IDENTIFICADA;4;2024;8
418650;OPERADORA_NAO_IDENTIFICADA;4;2024;1513031503.12
356417;OPERADORA_NAO_IDENTIFICADA;4;2024;4952643839.63
368253;OPERADORA_NAO_IDENTIFICADA;4;2024;118198245508.03
413534;OPERADORA_NAO_IDENTIFICADA;4;2024;11531157177.08
381144;OPERADORA_NAO_IDENTIFICADA;4;2024;79330701.11
420255;OPERADORA_NAO_IDENTIFICADA;4;2024;243410514.03
335614;OPERADORA_NAO_IDENTIFICADA;4;2024;13890209630.28
348830;OPERADORA_NAO_IDENTIFICADA;4;2024;2767912167.65
342335;OPERADORA_NAO_IDENTIFICADA;4;2024;25096262.88
330892;OPERADORA_NAO_IDENTIFICADA;4;2024;218794935.72
418552;OPERADORA_NAO_IDENTIFICADA;4;2024;788625947.87
423157;OPERADORA_NAO_IDENTIFICADA;4;2024;4000169.68
413160;OPERADORA_NAO_IDENTIFICADA;4;2024;487467460.66
301574;OPERADORA_NAO_IDENTIFICADA;4;2024;2200616119.89
419591;OPERADORA_NAO_IDENTIFICADA;4;2024;56060178.72
411256;OPERADORA_NAO_IDENTIFICADA;4;2024;4102818837.13
420701;OPERADORA_NAO_IDENTIFICADA;4;2024;283041452.32
417751;OPERADORA_NAO_IDENTIFICADA;4;2024;2936553.60
394734;OPERADORA_NAO_IDENTIFICADA;4;2024;1129641876.98
341819;OPERADORA_NAO_IDENTIFICADA;4;2024;11363071.79
410292;OPERADORA_NAO_IDENTIFICADA;4;2024;2547859806.47
335100;OPERADORA_NAO_IDENTIFICADA;4;2024;11722571465.76
412058;OPERADORA_NAO_IDENTIFICADA;4;2024;333147766.99
422401;OPERADORA_NAO_IDENTIFICADA;4;2024;6747738.64
320820;OPERADORA_NAO_IDENTIFICADA;4;2024;522365068.72
316903;OPERADORA_NAO_IDENTIFICADA;4;2024;13322845.74
416177;OPERADORA_NAO_IDENTIFICADA;4;2024;5031289.36
421677;OPERADORA_NAO_IDENTIFICADA;4;2024;102731577.12
417459;OPERADORA_NAO_IDENTIFICADA;4;2024;233300673.28
355691;OPERADORA_NAO_IDENTIFICADA;4;2024;7064864572.72
361011;OPERADORA_NAO_IDENTIFICADA;4;2024;5651239252.29
322571;OPERADORA_NAO_IDENTIFICADA;4;2024;1158722919.82
422959;OPERADORA_NAO_IDENTIFICADA;4;2024;42910685.74
306100;OPERADORA_NAO_IDENTIFICADA;4;2024;1557966614.53
419974;OPERADORA_NAO_IDENTIFICADA;4;2024;73982240.35
300870;OPERADORA_NAO_IDENTIFICADA;4;2024;2601164193.36
345709;OPERADORA_NAO_IDENTIFICADA;4;2024;1365121689.42
402095;OPERADORA_NAO_IDENTIFICADA;4;2024;42679398.40
334561;OPERADORA_NAO_IDENTIFICADA;4;2024;6916194641.09
416908;OPERADORA_NAO_IDENTIFICADA;4;2024;12139497.62
333620;OPERADORA_NAO_IDENTIFICADA;4;2024;55687978.11
310247;OPERADORA_NAO_IDENTIFICADA;4;2024;3545203610.05
304051;OPERADORA_NAO_IDENTIFICADA;4;2024;2110242568.92
418617;OPERADORA_NAO_IDENTIFICADA;4;2024;328993314.53
420956;OPERADORA_NAO_IDENTIFICADA;4;2024;56415025.89
412996;OPERADORA_NAO_IDENTIFICADA;4;2024;128527904.48
414026;OPERADORA_NAO_IDENTIFICADA;4;2024;65278174.62
417840;OPERADORA_NAO_IDENTIFICADA;4;2024;81173245.19
403865;OPERADORA_NAO_IDENTIFICADA;4;2024;7633212.48
414905;OPERADORA_NAO_IDENTIFICADA;4;2024;486115599.66
339679;OPERADORA_NAO_IDENTIFICADA;4;2024;82202076943.05
417424;OPERADORA_NAO_IDENTIFICADA;4;2024;816034039.29
361569;OPERADORA_NAO_IDENTIFICADA;4;2024;194320204.81
419354;OPERADORA_NAO_IDENTIFICADA;4;2024;82859096.15
303178;OPERADORA_NAO_IDENTIFICADA;4;2024;967619061.12
415626;OPERADORA_NAO_IDENTIFICADA;4;2024;249140911.55
408522;OPERADORA_NAO_IDENTIFICADA;4;2024;806663666.48
335525;OPERADORA_NAO_IDENTIFICADA;4;2024;61957998.22
420166;OPERADORA_NAO_IDENTIFICADA;4;2024;1404150634.86
419427;OPERADORA_NAO_IDENTIFICADA;4;2024;735498711.19
307319;OPERADORA_NAO_IDENTIFICADA;4;2024;2443201067.96
352179;OPERADORA_NAO_IDENTIFICADA;4;2024;1075193488.41
423564;OPERADORA_NAO_IDENTIFICADA;4;2024;9063636.40
345318;OPERADORA_NAO_IDENTIFICADA;4;2024;237961375.25
314781;OPERADORA_NAO_IDENTIFICADA;4;2024;365008083.86
417742;OPERADORA_NAO_IDENTIFICADA;4;2024;8
365297;OPERADORA_NAO_IDENTIFICADA;4;2024;25751791.47
343463;OPERADORA_NAO_IDENTIFICADA;4;2024;749946798.79
356581;OPERADORA_NAO_IDENTIFICADA;4;2024;617653640.02
414662;OPERADORA_NAO_IDENTIFICADA;4;2024;196277626.99
417106;OPERADORA_NAO_IDENTIFICADA;4;2024;65357195.74
350249;OPERADORA_NAO_IDENTIFICADA;4;2024;2973153437.70
413721;OPERADORA_NAO_IDENTIFICADA;4;2024;273655462.82
419389;OPERADORA_NAO_IDENTIFICADA;4;2024;396822699.25
333875;OPERADORA_NAO_IDENTIFICADA;4;2024;3771625600.56
416665;OPERADORA_NAO_IDENTIFICADA;4;2024;5872015.52
347604;OPERADORA_NAO_IDENTIFICADA;4;2024;122885903.60
401072;OPERADORA_NAO_IDENTIFICADA;4;2024;19547141.19
424285;OPERADORA_NAO_IDENTIFICADA;4;2024;25773.84
421413;OPERADORA_NAO_IDENTIFICADA;4;2024;997376.88
410128;OPERADORA_NAO_IDENTIFICADA;4;2024;357474628.09
416495;OPERADORA_NAO_IDENTIFICADA;4;2024;688157348.68
354783;OPERADORA_NAO_IDENTIFICADA;4;2024;3496544757.70
402001;OPERADORA_NAO_IDENTIFICADA;4;2024;126925999.63
417092;OPERADORA_NAO_IDENTIFICADA;4;2024;17241309.54
422487;OPERADORA_NAO_IDENTIFICADA;4;2024;69910631.13
306886;OPERADORA_NAO_IDENTIFICADA;4;2024;5659109910.93
343722;OPERADORA_NAO_IDENTIFICADA;4;2024;194591539.96
371629;OPERADORA_NAO_IDENTIFICADA;4;2024;1838220180.67
422908;OPERADORA_NAO_IDENTIFICADA;4;2024;2105228.00
419125;OPERADORA_NAO_IDENTIFICADA;4;2024;362357.68
319422;OPERADORA_NAO_IDENTIFICADA;4;2024;2773858419.58
367095;OPERADORA_NAO_IDENTIFICADA;4;2024;3054508929.74
418374;OPERADORA_NAO_IDENTIFICADA;4;2024;1241992732.76
317012;OPERADORA_NAO_IDENTIFICADA;4;2024;610086940.93
360783;OPERADORA_NAO_IDENTIFICADA;4;2024;103841188.08
351351;OPERADORA_NAO_IDENTIFICADA;4;2024;18408189.23
337498;OPERADORA_NAO_IDENTIFICADA;4;2024;819462657.31
418528;OPERADORA_NAO_IDENTIFICADA;4;2024;245509574.80
359017;OPERADORA_NAO_IDENTIFICADA;4;2024;111365397320.68
423505;OPERADORA_NAO_IDENTIFICADA;4;2024;182315584.40
358282;OPERADORA_NAO_IDENTIFICADA;4;2024;520888721.88
423734;OPERADORA_NAO_IDENTIFICADA;4;2024;2148478.88
408034;OPERADORA_NAO_IDENTIFICADA;4;2024;51124102.27
397245;OPERADORA_NAO_IDENTIFICADA;4;2024;29198383.92
416932;OPERADORA_NAO_IDENTIFICADA;4;2024;48707801.06
314706;OPERADORA_NAO_IDENTIFICADA;4;2024;915671822.53
337561;OPERADORA_NAO_IDENTIFICADA;4;2024;179686342.28
417211;OPERADORA_NAO_IDENTIFICADA;4;2024;602614392.24
423131;OPERADORA_NAO_IDENTIFICADA;4;2024;876887.68
422754;OPERADORA_NAO_IDENTIFICADA;4;2024;92394885.12
336106;OPERADORA_NAO_IDENTIFICADA;4;2024;3310162753.85
314587;OPERADORA_NAO_IDENTIFICADA;4;2024;513591759.03
382337;OPERADORA_NAO_IDENTIFICADA;4;2024;27812242.56
417947;OPERADORA_NAO_IDENTIFICADA;4;2024;1157191859.98
352331;OPERADORA_NAO_IDENTIFICADA;4;2024;21754261562.44
408263;OPERADORA_NAO_IDENTIFICADA;4;2024;89121641.36
424030;OPERADORA_NAO_IDENTIFICADA;4;2024;7162171.60
343056;OPERADORA_NAO_IDENTIFICADA;4;2024;67325177.85
344184;OPERADORA_NAO_IDENTIFICADA;4;2024;37052662.67
303844;OPERADORA_NAO_IDENTIFICADA;4;2024;509692318.44
352586;OPERADORA_NAO_IDENTIFICADA;4;2024;814279924.34
342157;OPERADORA_NAO_IDENTIFICADA;4;2024;198119699.43
327352;OPERADORA_NAO_IDENTIFICADA;4;2024;378244085.62
361593;OPERADORA_NAO_IDENTIFICADA;4;2024;185870098.33
424161;OPERADORA_NAO_IDENTIFICADA;4;2024;109906.24
417475;OPERADORA_NAO_IDENTIFICADA;4;2024;78535166.68
422321;OPERADORA_NAO_IDENTIFICADA;4;2024;488951369.81
312126;OPERADORA_NAO_IDENTIFICADA;4;2024;19237100319.30
385255;OPERADORA_NAO_IDENTIFICADA;4;2024;1525303949.86
372609;OPERADORA_NAO_IDENTIFICADA;4;2024;2116248907.68
321273;OPERADORA_NAO_IDENTIFICADA;4;2024;5954140014.58
416401;OPERADORA_NAO_IDENTIFICADA;4;2024;1946369506.33
351407;OPERADORA_NAO_IDENTIFICADA;4;2024;1647899805.41
326755;OPERADORA_NAO_IDENTIFICADA;4;2024;2962215867.49
421154;OPERADORA_NAO_IDENTIFICADA;4;2024;453346157.57
316997;OPERADORA_NAO_IDENTIFICADA;4;2024;86005037.66
355593;OPERADORA_NAO_IDENTIFICADA;4;2024;622404675.37
417891;OPERADORA_NAO_IDENTIFICADA;4;2024;38608773.12
413429;OPERADORA_NAO_IDENTIFICADA;4;2024;234463801.66
304441;OPERADORA_NAO_IDENTIFICADA;4;2024;357482336.41
313955;OPERADORA_NAO_IDENTIFICADA;4;2024;174777959.72
306126;OPERADORA_NAO_IDENTIFICADA;4;2024;1807168579.48
357138;OPERADORA_NAO_IDENTIFICADA;4;2024;1488732817.18
419621;OPERADORA_NAO_IDENTIFICADA;4;2024;15317257.60
336831;OPERADORA_NAO_IDENTIFICADA;4;2024;2411627388.04
400882;OPERADORA_NAO_IDENTIFICADA;4;2024;4490850.40
421189;OPERADORA_NAO_IDENTIFICADA;4;2024;1669123657.15
418692;OPERADORA_NAO_IDENTIFICADA;4;2024;74357449.84
418820;OPERADORA_NAO_IDENTIFICADA;4;2024;457293482.75
422258;OPERADORA_NAO_IDENTIFICADA;4;2024;2458957.52
309028;OPERADORA_NAO_IDENTIFICADA;4;2024;1023682877.12
382281;OPERADORA_NAO_IDENTIFICADA;4;2024;49469094.97
358088;OPERADORA_NAO_IDENTIFICADA;4;2024;2399971074.10
423220;OPERADORA_NAO_IDENTIFICADA;4;2024;5681720.82
417599;OPERADORA_NAO_IDENTIFICADA;4;2024;1375487303.11
407224;OPERADORA_NAO_IDENTIFICADA;4;2024;39977944.45
418790;OPERADORA_NAO_IDENTIFICADA;4;2024;10792893.41
327441;OPERADORA_NAO_IDENTIFICADA;4;2024;63797827.51
423122;OPERADORA_NAO_IDENTIFICADA;4;2024;1206375.04
301060;OPERADORA_NAO_IDENTIFICADA;4;2024;641591700.22
382655;OPERADORA_NAO_IDENTIFICADA;4;2024;77738546.05
369292;OPERADORA_NAO_IDENTIFICADA;4;2024;3664791081.60
311669;OPERADORA_NAO_IDENTIFICADA;4;2024;16826037.60
324345;OPERADORA_NAO_IDENTIFICADA;4;2024;1331834142.41
418757;OPERADORA_NAO_IDENTIFICADA;4;2024;43026304.36
358053;OPERADORA_NAO_IDENTIFICADA;4;2024;193040587.75
344095;OPERADORA_NAO_IDENTIFICADA;4;2024;6479410.24
413747;OPERADORA_NAO_IDENTIFICADA;4;2024;78730906.87
423858;OPERADORA_NAO_IDENTIFICADA;4;2024;648109.84
420816;OPERADORA_NAO_IDENTIFICADA;4;2024;33093190.05
421944;OPERADORA_NAO_IDENTIFICADA;4;2024;598004939.06
420697;OPERADORA_NAO_IDENTIFICADA;4;2024;2166064.16
418021;OPERADORA_NAO_IDENTIFICADA;4;2024;3988317563.25
316873;OPERADORA_NAO_IDENTIFICADA;4;2024;1358986038.26
311961;OPERADORA_NAO_IDENTIFICADA;4;2024;1172182467.97
342807;OPERADORA_NAO_IDENTIFICADA;4;2024;3381530664.99
417718;OPERADORA_NAO_IDENTIFICADA;4;2024;1137691072.90
321338;OPERADORA_NAO_IDENTIFICADA;4;2024;429963291.56
411868;OPERADORA_NAO_IDENTIFICADA;4;2024;55141328.46
354996;OPERADORA_NAO_IDENTIFICADA;4;2024;372295755.96
366439;OPERADORA_NAO_IDENTIFICADA;4;2024;315444196.58
419567;OPERADORA_NAO_IDENTIFICADA;4;2024;9311850.16
344885;OPERADORA_NAO_IDENTIFICADA;4;2024;13567149978.40
423351;OPERADORA_NAO_IDENTIFICADA;4;2024;243953156.18
414557;OPERADORA_NAO_IDENTIFICADA;4;2024;28538465.29
418285;OPERADORA_NAO_IDENTIFICADA;4;2024;461330610.25
309222;OPERADORA_NAO_IDENTIFICADA;4;2024;19637678047.76
354678;OPERADORA_NAO_IDENTIFICADA;4;2024;217555586.85
414204;OPERADORA_NAO_IDENTIFICADA;4;2024;189983825.28
413518;OPERADORA_NAO_IDENTIFICADA;4;2024;175742179.36
325571;OPERADORA_NAO_IDENTIFICADA;4;2024;10947435424.18
423068;OPERADORA_NAO_IDENTIFICADA;4;2024;38752136.00
311391;OPERADORA_NAO_IDENTIFICADA;4;2024;165005383.52
315044;OPERADORA_NAO_IDENTIFICADA;4;2024;1904236977.73
323942;OPERADORA_NAO_IDENTIFICADA;4;2024;1352090756.35
421383;OPERADORA_NAO_IDENTIFICADA;4;2024;21130747.20
350770;OPERADORA_NAO_IDENTIFICADA;4;2024;66446463.30
309257;OPERADORA_NAO_IDENTIFICADA;4;2024;3931231.29
354325;OPERADORA_NAO_IDENTIFICADA;4;2024;728651023.76
346951;OPERADORA_NAO_IDENTIFICADA;4;2024;661842099.64
417564;OPERADORA_NAO_IDENTIFICADA;4;2024;48469604.44
422029;OPERADORA_NAO_IDENTIFICADA;4;2024;2149893555.20
341941;OPERADORA_NAO_IDENTIFICADA;4;2024;393836594.60
419249;OPERADORA_NAO_IDENTIFICADA;4;2024;4269339502.03
363189;OPERADORA_NAO_IDENTIFICADA;4;2024;84924531.42
369411;OPERADORA_NAO_IDENTIFICADA;4;2024;1961379280.38
